Protocol,ProtocolKey,Cohort,Side,Model,EvalSeed,OptunaTrials,BestOOF_BalancedAccuracy,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,BestParams,RunDir,Threshold_OOF,Test_Accuracy_Tuned,Test_BalancedAccuracy_Tuned,Test_Sensitivity_Tuned,Test_Specificity_Tuned,Test_F1_Macro_Tuned,Test_ROC_AUC_Tuned,Test_PR_AUC_Tuned
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNet,42,10,0.5588235294117647,0.75,0.45,0.0,0.9,0.4285714285714286,0.6,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\ResNet\seed_42,0.345,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.6,0.29166666666666663
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNet,123,10,0.5588235294117647,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.35,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\ResNet\seed_123,0.345,0.5,0.3,0.0,0.6,0.33333333333333326,0.35000000000000003,0.18253968253968253
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNet,2026,10,0.5588235294117647,0.75,0.45,0.0,0.9,0.4285714285714286,0.4,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\ResNet\seed_2026,0.345,0.75,0.45,0.0,0.9,0.4285714285714286,0.4,0.25
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNetAE,42,10,0.5771065182829889,0.8333333333333334,0.7,0.5,0.9,0.7,0.8500000000000001,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\ResNetAE\seed_42,0.295,0.6666666666666666,0.8,1.0,0.6,0.625,0.8500000000000001,0.5
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNetAE,123,10,0.5771065182829889,0.5,0.3,0.0,0.6,0.3333333333333332,0.15,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\ResNetAE\seed_123,0.295,0.5,0.3,0.0,0.6,0.33333333333333326,0.15000000000000002,0.14583333333333331
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,ResNetAE,2026,10,0.5771065182829889,0.6666666666666666,0.4,0.0,0.8,0.4000000000000001,0.0,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\ResNetAE\seed_2026,0.295,0.5833333333333334,0.35,0.0,0.7,0.36842105263157887,0.0,0.12878787878787878
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MobileNet,42,10,0.5635930047694754,0.5,0.3,0.0,0.6,0.3333333333333332,0.2,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\MobileNet\seed_42,0.42,0.3333333333333333,0.2,0.0,0.4,0.25,0.2,0.1534090909090909
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MobileNet,123,10,0.5635930047694754,0.5833333333333334,0.35,0.0,0.7,0.3684210526315788,0.35,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\MobileNet\seed_123,0.42,0.5,0.3,0.0,0.6,0.33333333333333326,0.35,0.18333333333333335
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,MobileNet,2026,10,0.5635930047694754,0.5833333333333334,0.35,0.0,0.7,0.3684210526315788,0.0999999999999999,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\MobileNet\seed_2026,0.42,0.5,0.3,0.0,0.6,0.33333333333333326,0.09999999999999998,0.14090909090909093
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SqueezeNet,42,10,0.5182829888712241,0.75,0.45,0.0,0.9,0.4285714285714286,0.1999999999999999,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\SqueezeNet\seed_42,0.47,0.5833333333333334,0.35,0.0,0.7,0.36842105263157887,0.19999999999999996,0.15555555555555556
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SqueezeNet,123,10,0.5182829888712241,0.5,0.3,0.0,0.6,0.3333333333333332,0.3,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\SqueezeNet\seed_123,0.47,0.5,0.3,0.0,0.6,0.33333333333333326,0.3,0.17142857142857143
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,left,SqueezeNet,2026,10,0.5182829888712241,0.5,0.3,0.0,0.6,0.3333333333333332,0.3,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\left\SqueezeNet\seed_2026,0.47,0.5,0.3,0.0,0.6,0.33333333333333326,0.3,0.17142857142857143
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,SVM,42,10,0.5021645021645021,0.25,0.5909090909090909,1.0,0.1818181818181818,0.2447552447552447,0.5,"{""C"": 0.05415244119402541, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\SVM\seed_42,0.49,0.08333333333333333,0.5,1.0,0.0,0.07692307692307693,0.5,0.1
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,SVM,123,10,0.5021645021645021,0.1666666666666666,0.5454545454545454,1.0,0.0909090909090909,0.1666666666666666,0.5,"{""C"": 0.05415244119402541, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\SVM\seed_123,0.49,0.08333333333333333,0.5,1.0,0.0,0.07692307692307693,0.5,0.09090909090909091
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,SVM,2026,10,0.5021645021645021,0.0833333333333333,0.5,1.0,0.0,0.0769230769230769,0.3636363636363636,"{""C"": 0.05415244119402541, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\SVM\seed_2026,0.49,0.08333333333333333,0.5,1.0,0.0,0.07692307692307693,0.36363636363636365,0.125
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,MLP,42,10,0.579004329004329,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.0,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\MLP\seed_42,0.24,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.0,0.08333333333333333
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,MLP,123,10,0.579004329004329,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.4545454545454546,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\MLP\seed_123,0.24,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.4545454545454546,0.14285714285714285
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,MLP,2026,10,0.579004329004329,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.4545454545454546,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\MLP\seed_2026,0.24,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.4545454545454546,0.14285714285714285
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,ResNet,42,10,0.5909090909090909,0.8333333333333334,0.4545454545454545,0.0,0.9090909090909092,0.4545454545454545,0.1818181818181817,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\ResNet\seed_42,0.135,0.5,0.2727272727272727,0.0,0.5454545454545454,0.33333333333333326,0.18181818181818177,0.1
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,ResNet,123,10,0.5909090909090909,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.1818181818181817,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\ResNet\seed_123,0.135,0.5833333333333334,0.3181818181818182,0.0,0.6363636363636364,0.3684210526315789,0.18181818181818177,0.1
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,ResNet,2026,10,0.5909090909090909,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.1818181818181817,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\ResNet\seed_2026,0.135,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.18181818181818177,0.1
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,ResNetAE,42,10,0.5909090909090909,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.0,"{""batch_size"": 16, ""dropout"": 0.14881529393791154, ""lr"": 0.0015635108708133452, ""recon_weight"": 0.04407984038169244, ""weight_decay"": 1.6536937182824424e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\ResNetAE\seed_42,0.345,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.0,0.08333333333333333
Optuna fold-local PLS-DA coefficient,coef_plsda,All_coef_Ds004469,right,ResNetAE,123,10,0.5909090909090909,0.6666666666666666,0.3636363636363636,0.0,0.7272727272727273,0.3999999999999999,0.3636363636363636,"{""batch_size"": 16, ""dropout"": 0.14881529393791154, ""lr"": 0.0015635108708133452, ""recon_weight"": 0.04407984038169244, ""weight_decay"": 1.6536937182824424e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_current_spharm_80_20_20260922\final\coef_plsda\All_coef_Ds004469\right\ResNetAE\seed_123,0.345,0.5833333333333334,0.3181818181818182,0.0,0.6363636363636364,0.3684210526315789,0.36363636363636365,0.125
