feature,mean,scale
Coef_379,-0.0014622847457627119,0.001361239848703935
Coef_380,7.9864406779661024e-06,0.0012726963182394348
Coef_381,-0.0012523491525423729,0.0016995762931970976
Coef_382,-0.00041332881355932204,0.0014172677642599709
Coef_383,0.00022376949152542373,0.0013034939180231991
Coef_384,-0.00055524745762711863,0.0018209488595054542
Coef_385,-4.8416949152542382e-05,0.0014275199659801779
Coef_386,-7.6457627118644086e-05,0.0013803704627042097
Coef_387,-0.00013012881355932204,0.001974275820121277
Coef_388,0.0008508542372881356,0.001554351951432726
Coef_389,0.00020098305084745763,0.0014278306846820131
Coef_390,-0.00042781694915254234,0.001734391317168262
Coef_391,0.00088855254237288133,0.0016438598366325325
Coef_392,0.00022031525423728813,0.0015581044629818369
Coef_393,0.0020156881355932201,0.0018864903071608341
Coef_394,-0.00047110169491525427,0.0015568715555580048
Coef_395,-0.00062124067796610167,0.0015376165618341457
Coef_396,-0.00011022711864406781,0.0018207129799056145
Coef_397,0.0011410847457627119,0.0017666058089861416
Coef_398,-2.9627118644067802e-05,0.0016609455597595359
Coef_399,-0.00041693898305084743,0.001983644363032042
Coef_400,-0.0012305661016949153,0.0017831134401786724
